loan_id,application_date,branch,sector,employment_type,loan_amount,tenure_months,interest_rate,annual_income,credit_score,has_collateral,previous_loans,days_past_due_history,recovery_agent_assigned,defaulted
NL206993,2024-02-25,Kathmandu-04,Agriculture,Self-Employed,90000.0,18,12.61,506000.0,,Yes,0,3,No,0
NL206994,2024-02-25,Butwal-01,Service,Salaried,405000.0,60,11.06,577000.0,731.0,No,2,1,No,0
NL206995,2024-02-25,Lalitpur-01,Construction,Self-Employed,315000.0,12,10.71,178000.0,631.0,Yes,0,16,No,0
NL206996,2024-02-25,Dharan-03,Service,Salaried,271000.0,24,12.28,2495000.0,527.0,Yes,1,18,No,0
NL206997,2024-02-25,Janakpur-04,Service,Self-Employed,576000.0,18,13.99,503000.0,570.0,No,1,55,Yes,1
NL206998,2024-02-25,Biratnagar-01,Manufacturing,Self-Employed,155000.0,12,12.38,1500000.0,595.0,No,0,13,No,0
NL206999,2024-02-26,Bhaktapur-01,Manufacturing,Business Owner,174000.0,36,11.49,289000.0,609.0,Yes,2,2,No,0
NL207000,2024-02-26,Biratnagar-02,Trade,Informal,98000.0,12,12.99,703000.0,483.0,Yes,1,16,No,0
NL207001,2024-02-26,Butwal-04,Tourism,Business Owner,639000.0,18,12.43,235000.0,528.0,Yes,2,1,No,0
NL207002,2024-02-26,Dharan-02,Tourism,Informal,467000.0,24,10.45,120000.0,664.0,Yes,1,11,No,0
NL207003,2024-02-27,Butwal-02,Trade,Self-Employed,804000.0,24,10.08,857000.0,760.0,No,0,12,No,0
NL207004,2024-02-27,Birgunj-04,Manufacturing,Business Owner,972000.0,48,12.48,552000.0,589.0,No,1,6,No,0
NL207005,2024-02-27,Butwal-02,Agriculture,Business Owner,216000.0,36,12.2,352000.0,647.0,No,0,14,No,0
NL207006,2024-02-27,Bhaktapur-01,Construction,Business Owner,174000.0,12,11.8,120000.0,850.0,No,3,6,No,0
NL207007,2024-02-27,Bhaktapur-01,Manufacturing,Business Owner,77000.0,12,11.7,365000.0,661.0,Yes,2,30,No,0
NL207008,2024-02-27,Janakpur-02,Trade,Informal,130000.0,24,14.09,579000.0,453.0,Yes,1,8,No,0
NL207009,2024-02-27,Birgunj-04,Manufacturing,Self-Employed,232000.0,12,10.55,251000.0,692.0,Yes,0,23,No,0
NL207010,2024-02-27,Nepalgunj-03,Trade,Informal,63000.0,12,12.68,531000.0,659.0,No,0,37,No,0
NL207011,2024-02-27,Butwal-02,Manufacturing,Self-Employed,132000.0,60,11.15,330000.0,597.0,Yes,2,4,No,0
NL207012,2024-02-27,Biratnagar-03,Manufacturing,Salaried,279000.0,36,12.32,232000.0,530.0,Yes,2,20,No,0
NL207013,2024-02-27,Birgunj-03,Manufacturing,Salaried,580000.0,18,9.55,448000.0,716.0,Yes,0,3,No,0
NL207014,2024-02-27,Butwal-04,Trade,Self-Employed,173000.0,6,14.91,127000.0,380.0,Yes,6,4,No,0
NL207015,2024-02-27,Lalitpur-04,Service,Salaried,326000.0,36,12.72,667000.0,597.0,Yes,4,56,No,0
NL207016,2024-02-27,Biratnagar-03,Manufacturing,Salaried,1200000.0,24,11.03,520000.0,604.0,Yes,2,8,No,0
NL207017,2024-02-28,Dharan-01,Trade,Self-Employed,77000.0,18,12.45,711000.0,571.0,Yes,0,18,No,0
NL207018,2024-02-28,Kathmandu-04,Trade,Self-Employed,670000.0,24,12.15,984000.0,628.0,No,0,8,Yes,0
NL207019,2024-02-28,Kathmandu-03,Trade,Salaried,395000.0,48,13.58,418000.0,520.0,No,2,10,Yes,1
NL207020,2024-02-28,Lalitpur-03,Construction,Self-Employed,767000.0,12,11.09,120000.0,691.0,Yes,4,34,No,0
NL207021,2024-02-28,Birgunj-04,Service,Business Owner,612000.0,36,10.61,417000.0,850.0,Yes,3,18,No,0
NL207022,2024-02-28,Bhaktapur-02,Manufacturing,Business Owner,180000.0,48,13.88,240000.0,552.0,No,2,21,No,0
NL207023,2024-02-28,Biratnagar-02,Service,Business Owner,297000.0,24,12.23,1189000.0,678.0,No,1,17,No,0
NL207024,2024-02-28,Lalitpur-02,Agriculture,Salaried,99000.0,60,12.46,389000.0,654.0,No,2,43,No,0
NL207025,2024-02-28,Bhaktapur-03,Service,Informal,200000.0,12,11.39,824000.0,659.0,Yes,2,56,No,1
NL207026,2024-02-28,Kathmandu-01,Trade,Informal,303000.0,36,11.56,,595.0,Yes,1,7,No,0
NL207027,2024-02-28,Nepalgunj-01,Trade,Self-Employed,372000.0,24,11.53,308000.0,640.0,No,2,6,No,0
NL207028,2024-02-28,Biratnagar-03,Trade,Salaried,536000.0,18,11.66,512000.0,660.0,No,2,5,No,0
NL207029,2024-02-28,Lalitpur-04,Agriculture,Self-Employed,972000.0,24,11.09,501000.0,716.0,No,3,13,No,0
NL207030,2024-02-28,Birgunj-02,Manufacturing,Informal,214000.0,24,10.15,1920000.0,709.0,Yes,2,33,No,0
NL207031,2024-02-28,Janakpur-02,Agriculture,Business Owner,700000.0,18,10.84,1072000.0,762.0,No,1,17,No,0
NL207032,2024-02-28,Nepalgunj-01,Agriculture,Informal,362000.0,18,13.8,253000.0,570.0,No,2,24,Yes,1
NL207033,2024-02-28,Nepalgunj-04,Agriculture,Informal,111000.0,24,10.86,335000.0,657.0,Yes,0,2,No,0
NL207034,2024-02-28,Biratnagar-01,Tourism,Business Owner,265000.0,60,11.53,367000.0,625.0,Yes,1,9,No,0
NL207035,2024-02-29,Pokhara-03,Manufacturing,Salaried,323000.0,36,9.53,295000.0,721.0,Yes,3,1,Yes,1
NL207036,2024-02-29,Pokhara-01,Trade,Salaried,158000.0,18,13.7,402000.0,491.0,Yes,1,3,No,0
NL207037,2024-02-29,Pokhara-01,Trade,Salaried,136000.0,18,11.41,352000.0,744.0,No,1,13,No,0
NL207038,2024-02-29,Janakpur-01,Manufacturing,Salaried,133000.0,48,11.3,500000.0,670.0,No,2,7,No,0
NL207039,2024-02-29,Lalitpur-02,Agriculture,Salaried,197000.0,36,10.3,455000.0,754.0,Yes,1,20,No,0
NL207040,2024-02-29,Nepalgunj-03,Manufacturing,Self-Employed,155000.0,36,11.1,1000000.0,644.0,No,1,8,No,0
NL207041,2024-02-29,Janakpur-01,Trade,Business Owner,746000.0,36,11.99,305000.0,623.0,Yes,0,9,No,0
NL207042,2024-02-29,Nepalgunj-02,Agriculture,Salaried,50000.0,6,12.17,174000.0,577.0,Yes,2,17,No,0
NL207043,2024-02-29,Butwal-02,Service,Business Owner,322000.0,12,11.21,360000.0,601.0,Yes,2,11,No,0
NL207044,2024-02-29,Nepalgunj-03,Trade,Informal,441000.0,18,15.55,,447.0,No,1,6,No,0
NL207045,2024-02-29,Kathmandu-02,Construction,Salaried,144000.0,24,10.74,1219000.0,624.0,Yes,1,12,No,0
NL207046,2024-02-29,Nepalgunj-01,Manufacturing,Salaried,249000.0,36,13.02,826000.0,590.0,No,2,11,Yes,1
NL207047,2024-02-29,Birgunj-01,Trade,Self-Employed,229000.0,36,12.02,,648.0,No,0,0,No,0
NL207048,2024-02-29,Janakpur-03,Service,Informal,280000.0,48,13.54,888000.0,573.0,No,2,14,No,0
NL207049,2024-02-29,Kathmandu-04,Manufacturing,Business Owner,488000.0,18,11.86,144000.0,673.0,No,1,36,No,0
NL207050,2024-02-29,Janakpur-02,Service,Salaried,456000.0,36,11.62,288000.0,627.0,Yes,0,40,No,0
NL207051,2024-02-29,Birgunj-03,Trade,Business Owner,189000.0,60,15.49,193000.0,466.0,No,2,10,Yes,1
NL207052,2024-03-01,Lalitpur-01,Manufacturing,Business Owner,96000.0,12,11.13,1292000.0,644.0,Yes,2,13,No,0
NL207053,2024-03-01,Birgunj-01,Manufacturing,Salaried,336000.0,12,11.31,823000.0,718.0,No,1,2,No,0
NL207054,2024-03-01,Kathmandu-02,Trade,Business Owner,181000.0,48,10.69,626000.0,725.0,No,2,7,No,0
NL207055,2024-03-01,Kathmandu-04,Service,Self-Employed,200000.0,12,12.4,344000.0,555.0,Yes,1,5,No,0
NL207056,2024-03-01,Birgunj-02,Manufacturing,Salaried,351000.0,36,13.44,369000.0,496.0,Yes,2,22,No,0
NL207057,2024-03-01,Nepalgunj-01,Service,Informal,214000.0,18,10.37,,743.0,No,4,8,No,0
NL207058,2024-03-01,Lalitpur-01,Service,Salaried,373000.0,18,10.51,732000.0,679.0,Yes,0,32,Yes,1
NL207059,2024-03-01,Bhaktapur-03,Service,Business Owner,1953000.0,48,12.33,521000.0,548.0,Yes,4,5,Yes,1
NL207060,2024-03-01,Pokhara-04,Service,Business Owner,496000.0,18,12.52,,560.0,Yes,0,5,No,0
NL207061,2024-03-01,Birgunj-02,Agriculture,Salaried,813000.0,24,11.2,634000.0,642.0,No,3,10,No,0
NL207062,2024-03-01,Kathmandu-01,Service,Business Owner,435000.0,6,11.65,816000.0,,No,0,9,No,0
NL207063,2024-03-01,Butwal-02,Tourism,Salaried,314000.0,12,13.51,674000.0,608.0,No,0,3,No,0
NL207064,2024-03-01,Biratnagar-04,Service,Salaried,440000.0,18,13.55,968000.0,498.0,Yes,2,19,No,0
NL207065,2024-03-01,Janakpur-03,Manufacturing,Salaried,424000.0,36,13.9,773000.0,458.0,Yes,3,25,No,0
NL207066,2024-03-01,Pokhara-01,Service,Informal,566000.0,12,11.98,355000.0,562.0,Yes,0,6,No,0
NL207067,2024-03-01,Biratnagar-04,Agriculture,Informal,310000.0,18,11.59,662000.0,560.0,Yes,2,8,No,0
NL207068,2024-03-01,Kathmandu-04,Construction,Salaried,111000.0,18,13.74,592000.0,533.0,No,1,17,No,0
NL207069,2024-03-01,Janakpur-01,Service,Self-Employed,99000.0,36,10.19,434000.0,774.0,No,3,1,No,0
NL207070,2024-03-01,Nepalgunj-02,Service,Informal,419000.0,18,13.21,484000.0,491.0,Yes,1,4,No,0
NL207071,2024-03-02,Pokhara-03,Tourism,Business Owner,127000.0,48,13.83,913000.0,569.0,Yes,1,19,No,0
NL207072,2024-03-02,Biratnagar-03,Construction,Salaried,496000.0,48,10.85,684000.0,843.0,Yes,1,38,No,0
NL207073,2024-03-02,Nepalgunj-03,Tourism,Self-Employed,809000.0,12,13.08,871000.0,563.0,No,1,11,No,0
NL207074,2024-03-02,Bhaktapur-04,Trade,Self-Employed,251000.0,18,11.2,501000.0,638.0,No,2,4,No,0
NL207075,2024-03-02,Bhaktapur-02,Trade,Salaried,736000.0,36,9.76,997000.0,774.0,Yes,1,4,No,0
NL207076,2024-03-02,Bhaktapur-02,Service,Self-Employed,360000.0,18,11.51,,629.0,Yes,0,5,No,0
NL207077,2024-03-02,Dharan-01,Agriculture,Business Owner,302000.0,36,10.86,297000.0,676.0,Yes,1,34,No,0
NL207078,2024-03-02,Bhaktapur-01,Trade,Business Owner,313000.0,60,13.38,392000.0,576.0,No,2,7,No,0
NL207079,2024-03-02,Kathmandu-04,Service,Self-Employed,159000.0,24,14.25,289000.0,557.0,No,1,15,No,0
NL207080,2024-03-02,Lalitpur-03,Manufacturing,Business Owner,144000.0,12,13.78,250000.0,487.0,Yes,1,6,No,0
NL207081,2024-03-02,Janakpur-04,Trade,Self-Employed,86000.0,6,12.51,,,No,0,3,No,0
NL207082,2024-03-03,Nepalgunj-03,Agriculture,Business Owner,171000.0,24,10.36,1375000.0,676.0,Yes,3,13,No,0
NL207083,2024-03-03,Janakpur-03,Trade,Salaried,1476000.0,12,10.51,1001000.0,824.0,No,2,0,No,0
NL207084,2024-03-03,Bhaktapur-04,Construction,Self-Employed,97000.0,36,13.2,646000.0,588.0,No,1,11,No,0
NL207085,2024-03-03,Biratnagar-02,Service,Self-Employed,123000.0,24,11.73,349000.0,,No,0,14,No,0
NL207086,2024-03-03,Biratnagar-04,Manufacturing,Self-Employed,162000.0,24,10.5,246000.0,729.0,No,1,18,No,0
NL207087,2024-03-03,Birgunj-01,Service,Business Owner,168000.0,24,12.49,429000.0,570.0,Yes,2,2,No,0
NL207088,2024-03-03,Kathmandu-02,Trade,Self-Employed,363000.0,6,12.36,313000.0,643.0,No,1,2,No,0
NL207089,2024-03-03,Birgunj-04,Service,Self-Employed,187000.0,36,11.45,761000.0,644.0,No,2,12,No,0
NL207090,2024-03-03,Kathmandu-02,Construction,Self-Employed,256000.0,36,14.05,537000.0,508.0,No,1,2,Yes,1
NL207091,2024-03-03,Bhaktapur-04,Service,Business Owner,157000.0,24,11.41,831000.0,616.0,Yes,0,1,No,0
NL207092,2024-03-03,Bhaktapur-04,Trade,Business Owner,208000.0,24,13.35,568000.0,560.0,No,1,15,No,0
NL207093,2024-03-03,Butwal-03,Agriculture,Business Owner,284000.0,12,12.31,171000.0,618.0,Yes,0,24,No,0
NL207094,2024-03-03,Nepalgunj-04,Trade,Informal,268000.0,36,11.78,439000.0,624.0,Yes,2,5,No,0
NL207095,2024-03-03,Butwal-04,Service,Business Owner,1310000.0,48,11.08,622000.0,635.0,Yes,3,22,Yes,0
NL207096,2024-03-03,Biratnagar-02,Service,Salaried,290000.0,36,12.57,580000.0,583.0,Yes,1,64,No,0
NL207097,2024-03-04,Birgunj-02,Service,Business Owner,253000.0,6,13.83,347000.0,539.0,No,2,5,Yes,1
NL207098,2024-03-04,Birgunj-01,Trade,Salaried,50000.0,18,13.79,361000.0,472.0,Yes,1,3,Yes,1
NL207099,2024-03-04,Lalitpur-02,Trade,Business Owner,355000.0,60,9.52,324000.0,,Yes,0,0,No,0
NL207100,2024-03-04,Janakpur-03,Trade,Informal,67000.0,36,10.55,174000.0,642.0,Yes,0,2,No,0
NL207101,2024-03-04,Janakpur-01,Service,Salaried,449000.0,18,9.56,,737.0,Yes,5,15,No,0
NL207102,2024-03-04,Bhaktapur-02,Manufacturing,Salaried,330000.0,24,12.22,793000.0,625.0,No,1,2,No,0
NL207103,2024-03-04,Lalitpur-01,Manufacturing,Salaried,540000.0,12,11.45,364000.0,638.0,Yes,3,50,No,0
NL207104,2024-03-04,Lalitpur-03,Trade,Informal,184000.0,48,10.9,,614.0,Yes,3,7,No,0
NL207105,2024-03-04,Butwal-02,Trade,Self-Employed,303000.0,18,12.63,906000.0,605.0,No,0,6,No,0
NL207106,2024-03-04,Kathmandu-02,Manufacturing,Business Owner,492000.0,12,12.44,1138000.0,662.0,No,1,11,No,0
NL207107,2024-03-04,Lalitpur-01,Service,Salaried,148000.0,12,10.62,372000.0,611.0,Yes,3,2,No,0
NL207108,2024-03-04,Butwal-02,Agriculture,Salaried,469000.0,6,9.88,273000.0,731.0,Yes,2,6,No,0
NL207109,2024-03-04,Lalitpur-02,Trade,Salaried,453000.0,36,9.69,447000.0,771.0,Yes,0,3,No,0
NL207110,2024-03-05,Kathmandu-03,Trade,Business Owner,268000.0,36,9.72,582000.0,763.0,Yes,3,1,No,0
NL207111,2024-03-05,Kathmandu-01,Service,Salaried,969000.0,36,10.3,370000.0,786.0,Yes,0,12,No,0
NL207112,2024-03-05,Dharan-01,Manufacturing,Informal,437000.0,18,13.09,,531.0,Yes,1,47,Yes,1
NL207113,2024-03-05,Pokhara-03,Service,Business Owner,84000.0,36,9.75,887000.0,754.0,Yes,0,0,No,0
NL207114,2024-03-05,Bhaktapur-04,Trade,Informal,623000.0,36,10.9,,648.0,Yes,1,16,No,0
NL207115,2024-03-05,Butwal-02,Trade,Self-Employed,181000.0,24,11.09,1277000.0,650.0,Yes,2,3,No,0
NL207116,2024-03-05,Lalitpur-03,Manufacturing,Self-Employed,539000.0,24,11.69,502000.0,572.0,Yes,0,7,No,0
NL207117,2024-03-05,Birgunj-01,Trade,Salaried,370000.0,12,12.06,1218000.0,604.0,Yes,1,25,No,0
NL207118,2024-03-05,Biratnagar-04,Manufacturing,Self-Employed,50000.0,36,14.47,425000.0,430.0,Yes,1,0,No,0
NL207119,2024-03-05,Butwal-03,Trade,Self-Employed,467000.0,12,11.64,336000.0,693.0,No,0,19,No,0
NL207120,2024-03-05,Butwal-01,Service,Salaried,251000.0,36,11.7,359000.0,621.0,No,1,0,Yes,1
NL207121,2024-03-05,Butwal-04,Trade,Informal,210000.0,24,12.88,,591.0,No,1,2,No,0
NL207122,2024-03-05,Bhaktapur-01,Tourism,Salaried,216000.0,12,10.11,435000.0,767.0,Yes,1,2,No,0
NL207123,2024-03-05,Lalitpur-02,Trade,Salaried,536000.0,12,10.94,1304000.0,641.0,Yes,1,24,No,0
NL207124,2024-03-06,Birgunj-02,Trade,Self-Employed,149000.0,60,12.78,,552.0,Yes,0,8,No,0
NL207125,2024-03-06,Kathmandu-03,Agriculture,Self-Employed,683000.0,24,12.12,207000.0,638.0,No,0,0,No,0
NL207126,2024-03-06,Biratnagar-03,Trade,Salaried,95000.0,24,10.08,754000.0,803.0,Yes,0,8,No,0
NL207127,2024-03-06,Butwal-02,Trade,Informal,370000.0,48,11.08,329000.0,628.0,Yes,2,0,Yes,1
NL207128,2024-03-06,Nepalgunj-01,Trade,Salaried,529000.0,24,11.48,590000.0,717.0,No,1,17,No,0
NL207129,2024-03-06,Butwal-03,Manufacturing,Self-Employed,520000.0,36,11.98,,571.0,Yes,2,22,No,0
NL207130,2024-03-06,Janakpur-04,Service,Salaried,340000.0,36,9.93,549000.0,687.0,Yes,0,5,No,0
NL207131,2024-03-06,Birgunj-03,Construction,Salaried,254000.0,36,11.88,1359000.0,660.0,No,2,4,No,0
NL207132,2024-03-06,Biratnagar-02,Agriculture,Self-Employed,196000.0,12,11.36,572000.0,640.0,Yes,0,3,No,0
NL207133,2024-03-06,Bhaktapur-02,Service,Business Owner,119000.0,60,11.99,527000.0,594.0,Yes,5,27,No,0
NL207134,2024-03-06,Butwal-03,Trade,Self-Employed,177000.0,24,12.06,392000.0,613.0,No,0,1,Yes,1
NL207135,2024-03-06,Nepalgunj-01,Agriculture,Salaried,144000.0,24,14.88,682000.0,461.0,No,6,2,No,0
NL207136,2024-03-06,Pokhara-01,Construction,Salaried,128000.0,36,13.71,645000.0,487.0,Yes,2,5,No,0
NL207137,2024-03-06,Kathmandu-04,Agriculture,Informal,1147000.0,12,14.65,381000.0,492.0,No,0,8,No,0
NL207138,2024-03-06,Kathmandu-01,Trade,Salaried,82000.0,12,15.35,877000.0,495.0,No,0,26,Yes,1
NL207139,2024-03-06,Butwal-02,Manufacturing,Self-Employed,690000.0,36,11.94,431000.0,613.0,Yes,0,15,No,0
NL207140,2024-03-06,Butwal-03,Agriculture,Salaried,117000.0,24,12.46,701000.0,592.0,Yes,1,24,No,0
NL207141,2024-03-06,Lalitpur-01,Tourism,Salaried,138000.0,24,12.7,215000.0,,Yes,0,4,No,0
NL207142,2024-03-06,Kathmandu-01,Trade,Salaried,136000.0,36,10.15,861000.0,754.0,Yes,2,8,No,0
NL207143,2024-03-06,Butwal-03,Agriculture,Salaried,129000.0,48,11.86,313000.0,614.0,No,2,14,No,0
NL207144,2024-03-06,Pokhara-04,Manufacturing,Self-Employed,593000.0,12,9.95,743000.0,724.0,Yes,3,1,No,0
NL207145,2024-03-06,Biratnagar-01,Construction,Self-Employed,461000.0,18,14.0,1082000.0,499.0,Yes,0,41,No,1
NL207146,2024-03-06,Bhaktapur-03,Manufacturing,Business Owner,249000.0,18,9.92,630000.0,679.0,Yes,0,1,No,0
NL207147,2024-03-06,Dharan-01,Construction,Salaried,2259000.0,48,9.67,999000.0,733.0,Yes,2,1,No,0
NL207148,2024-03-06,Dharan-02,Service,Self-Employed,293000.0,12,10.32,251000.0,677.0,Yes,1,2,No,0
NL207149,2024-03-07,Kathmandu-03,Trade,Self-Employed,310000.0,18,10.99,465000.0,,Yes,0,7,No,0
NL207150,2024-03-07,Kathmandu-04,Service,Salaried,177000.0,48,12.05,327000.0,612.0,Yes,3,14,No,0
NL207151,2024-03-07,Birgunj-03,Agriculture,Salaried,162000.0,36,10.64,325000.0,672.0,No,0,1,No,0
NL207152,2024-03-07,Butwal-01,Trade,Salaried,199000.0,6,10.33,184000.0,645.0,Yes,1,8,No,0
NL207153,2024-03-07,Lalitpur-02,Manufacturing,Salaried,562000.0,60,10.43,514000.0,743.0,Yes,1,21,No,0
NL207154,2024-03-07,Lalitpur-03,Tourism,Self-Employed,455000.0,12,14.17,876000.0,,No,0,5,No,0
NL207155,2024-03-07,Butwal-04,Construction,Salaried,781000.0,24,10.33,1072000.0,731.0,Yes,3,5,No,0
NL207156,2024-03-07,Biratnagar-03,Manufacturing,Self-Employed,173000.0,12,10.92,254000.0,668.0,Yes,1,1,No,1
NL207157,2024-03-07,Lalitpur-01,Agriculture,Self-Employed,461000.0,24,10.71,363000.0,,Yes,1,5,No,0
NL207158,2024-03-07,Butwal-01,Trade,Self-Employed,373000.0,18,12.21,309000.0,622.0,No,2,5,Yes,1
NL207159,2024-03-07,Kathmandu-03,Service,Salaried,411000.0,36,10.58,296000.0,,No,0,1,No,0
NL207160,2024-03-07,Bhaktapur-02,Service,Self-Employed,155000.0,24,12.45,407000.0,555.0,Yes,0,7,No,0
NL207161,2024-03-07,Dharan-01,Agriculture,Self-Employed,136000.0,18,13.49,,530.0,Yes,2,11,No,0
NL207162,2024-03-07,Bhaktapur-01,Trade,Informal,444000.0,48,10.27,408000.0,642.0,Yes,1,4,No,0
NL207163,2024-03-07,Kathmandu-03,Trade,Salaried,571000.0,36,12.18,206000.0,574.0,Yes,0,7,Yes,1
NL207164,2024-03-07,Janakpur-03,Manufacturing,Salaried,187000.0,24,10.82,892000.0,667.0,Yes,0,19,No,0
NL207165,2024-03-07,Bhaktapur-01,Service,Business Owner,468000.0,24,10.83,546000.0,820.0,Yes,1,0,No,0
NL207166,2024-03-07,Birgunj-01,Construction,Salaried,729000.0,24,12.36,624000.0,647.0,No,3,12,No,0
NL207167,2024-03-08,Nepalgunj-01,Service,Salaried,226000.0,24,12.22,647000.0,658.0,No,1,30,No,1
NL207168,2024-03-08,Janakpur-04,Construction,Informal,101000.0,36,11.61,,790.0,No,0,6,No,0
NL207169,2024-03-08,Nepalgunj-01,Service,Self-Employed,111000.0,12,11.26,538000.0,676.0,No,1,4,No,0
NL207170,2024-03-08,Pokhara-02,Agriculture,Self-Employed,179000.0,18,12.36,292000.0,740.0,No,3,43,No,0
NL207171,2024-03-08,Nepalgunj-03,Agriculture,Salaried,212000.0,36,10.65,1251000.0,614.0,Yes,0,7,No,0
NL207172,2024-03-08,Kathmandu-01,Trade,Salaried,289000.0,60,12.19,726000.0,634.0,No,3,23,No,0
NL207173,2024-03-08,Pokhara-02,Trade,Salaried,293000.0,12,12.09,280000.0,576.0,Yes,2,13,No,0
NL207174,2024-03-08,Lalitpur-04,Construction,Business Owner,242000.0,6,12.12,283000.0,683.0,No,0,2,No,0
NL207175,2024-03-08,Birgunj-02,Trade,Self-Employed,494000.0,36,9.77,1679000.0,685.0,Yes,2,11,No,0
NL207176,2024-03-08,Nepalgunj-04,Manufacturing,Self-Employed,168000.0,60,10.26,442000.0,707.0,Yes,0,2,No,0
NL207177,2024-03-08,Dharan-03,Trade,Informal,766000.0,36,11.44,321000.0,680.0,No,1,0,No,0
NL207178,2024-03-08,Janakpur-04,Agriculture,Informal,600000.0,24,10.57,352000.0,,Yes,0,2,No,0
NL207179,2024-03-08,Lalitpur-02,Trade,Salaried,568000.0,12,9.98,647000.0,692.0,Yes,2,6,No,0
NL207180,2024-03-08,Dharan-03,Manufacturing,Self-Employed,181000.0,60,11.4,364000.0,779.0,No,2,9,No,0
NL207181,2024-03-08,Dharan-01,Manufacturing,Business Owner,272000.0,36,11.56,531000.0,652.0,No,2,2,No,0
NL207182,2024-03-08,Biratnagar-03,Trade,Business Owner,510000.0,36,14.26,2047000.0,,No,0,8,No,0
NL207183,2024-03-08,Kathmandu-04,Service,Informal,255000.0,48,13.66,185000.0,546.0,No,2,6,No,0
NL207184,2024-03-09,Lalitpur-01,Construction,Business Owner,176000.0,48,11.92,380000.0,663.0,No,1,17,No,0
NL207185,2024-03-09,Janakpur-01,Manufacturing,Business Owner,170000.0,12,13.77,508000.0,558.0,No,0,5,No,0
NL207186,2024-03-09,Bhaktapur-04,Tourism,Salaried,177000.0,6,12.12,164000.0,592.0,No,3,16,No,0
NL207187,2024-03-09,Butwal-02,Agriculture,Self-Employed,124000.0,12,13.01,674000.0,590.0,No,3,65,No,0
NL207188,2024-03-09,Janakpur-02,Manufacturing,Self-Employed,2553000.0,48,9.64,852000.0,,Yes,0,1,No,0
NL207189,2024-03-09,Biratnagar-04,Manufacturing,Business Owner,69000.0,24,10.02,207000.0,791.0,Yes,2,11,No,0
NL207190,2024-03-09,Bhaktapur-01,Construction,Self-Employed,142000.0,36,14.15,465000.0,498.0,No,1,11,No,0
NL207191,2024-03-09,Biratnagar-04,Service,Self-Employed,464000.0,18,11.44,,737.0,No,0,17,No,0
NL207192,2024-03-09,Bhaktapur-02,Service,Self-Employed,178000.0,24,11.07,698000.0,733.0,No,0,9,No,0
NL207193,2024-03-09,Lalitpur-04,Agriculture,Informal,228000.0,18,11.19,2558000.0,665.0,No,2,0,No,0
NL207194,2024-03-09,Nepalgunj-01,Tourism,Salaried,399000.0,48,11.56,309000.0,620.0,Yes,1,3,No,0
NL207195,2024-03-09,Pokhara-02,Service,Business Owner,643000.0,24,10.01,682000.0,712.0,Yes,1,1,No,0
NL207196,2024-03-09,Butwal-04,Trade,Self-Employed,242000.0,36,11.05,452000.0,645.0,Yes,2,40,No,0
NL207197,2024-03-09,Dharan-02,Manufacturing,Self-Employed,592000.0,12,12.25,406000.0,625.0,No,0,12,No,0
NL207198,2024-03-10,Birgunj-02,Agriculture,Self-Employed,83000.0,18,13.68,494000.0,468.0,Yes,3,3,No,0
NL207199,2024-03-10,Birgunj-02,Service,Self-Employed,188000.0,12,12.93,631000.0,684.0,No,3,32,No,0
NL207200,2024-03-10,Lalitpur-04,Agriculture,Business Owner,430000.0,18,11.75,,773.0,No,1,34,No,0
NL207201,2024-03-10,Birgunj-02,Service,Salaried,1303000.0,36,12.45,,507.0,Yes,2,1,No,0
NL207202,2024-03-10,Dharan-03,Trade,Informal,144000.0,12,12.9,465000.0,556.0,Yes,1,12,No,0
NL207203,2024-03-10,Lalitpur-04,Manufacturing,Business Owner,126000.0,24,12.17,274000.0,,Yes,0,13,No,0
NL207204,2024-03-10,Bhaktapur-02,Service,Self-Employed,383000.0,6,13.08,816000.0,,No,0,12,No,0
NL207205,2024-03-10,Butwal-04,Agriculture,Salaried,309000.0,60,12.85,924000.0,572.0,No,2,31,No,0
NL207206,2024-03-10,Janakpur-04,Trade,Salaried,173000.0,6,9.79,898000.0,760.0,Yes,0,7,No,0
NL207207,2024-03-10,Pokhara-04,Agriculture,Salaried,119000.0,36,9.55,743000.0,829.0,Yes,0,17,No,0
NL207208,2024-03-10,Nepalgunj-02,Trade,Salaried,202000.0,48,12.72,302000.0,661.0,No,1,36,No,0
NL207209,2024-03-10,Lalitpur-04,Tourism,Salaried,438000.0,60,12.85,271000.0,577.0,No,1,13,No,0
NL207210,2024-03-10,Birgunj-03,Agriculture,Informal,231000.0,36,10.71,863000.0,655.0,No,4,6,No,0
NL207211,2024-03-10,Janakpur-02,Trade,Business Owner,714000.0,24,14.28,232000.0,533.0,No,2,4,No,0
NL207212,2024-03-10,Biratnagar-02,Tourism,Business Owner,268000.0,24,12.63,320000.0,620.0,No,3,0,No,0
NL207213,2024-03-11,Birgunj-01,Service,Self-Employed,466000.0,36,11.37,1850000.0,,No,0,40,No,0
NL207214,2024-03-11,Lalitpur-03,Service,Self-Employed,365000.0,48,10.48,670000.0,702.0,Yes,0,26,No,0
NL207215,2024-03-11,Birgunj-02,Construction,Informal,219000.0,24,11.37,540000.0,693.0,No,3,4,No,0
NL207216,2024-03-11,Birgunj-04,Construction,Salaried,554000.0,36,12.44,155000.0,595.0,No,0,5,Yes,1
NL207217,2024-03-11,Janakpur-04,Manufacturing,Business Owner,119000.0,60,11.93,323000.0,652.0,Yes,1,29,No,0
